id,firstSeen,lastSeen,dwellTime,engagementTime,crossLine
22299,2022-07-09 14:54:10,2022-07-09 14:54:37,27.722,0,1
22274,2022-07-09 14:51:52,2022-07-09 14:54:52,179.45,154.74200000000005,1
22276,2022-07-09 14:51:56,2022-07-09 14:54:53,177.351,155.92800000000003,1
22330,2022-07-09 14:56:06,2022-07-09 14:56:44,37.747,0,1
22342,2022-07-09 14:56:58,2022-07-09 14:57:29,30.731,0,0
22285,2022-07-09 14:52:56,2022-07-09 14:58:20,324.593,127.85099999999939,1
22297,2022-07-09 14:54:07,2022-07-09 14:58:18,251.39,87.20199999999991,0
21880,2022-07-09 14:15:18,2022-07-09 14:58:40,2601.653,1544.9190000004678,1
22341,2022-07-09 14:56:57,2022-07-09 15:00:54,236.837,86.04899999999986,1
22308,2022-07-09 14:54:30,2022-07-09 15:01:22,412.214,185.3229999999999,1
22369,2022-07-09 14:58:54,2022-07-09 15:01:34,159.709,19.202000000000023,1
22374,2022-07-09 14:59:26,2022-07-09 15:01:33,126.876,19.397000000000023,1
22409,2022-07-09 15:02:05,2022-07-09 15:02:54,48.894,0,1
22282,2022-07-09 14:52:46,2022-07-09 15:02:51,605.292,139.19799999999944,0
22314,2022-07-09 14:54:41,2022-07-09 15:04:31,589.628,150.72699999999978,0
22313,2022-07-09 14:54:41,2022-07-09 15:06:36,714.595,95.75999999999998,0
22411,2022-07-09 15:02:16,2022-07-09 15:08:43,387.777,261.34499999999986,1
22284,2022-07-09 14:52:54,2022-07-09 15:12:33,1178.663,294.321999999997,1
22546,2022-07-09 15:13:59,2022-07-09 15:15:29,90.186,0,1
22537,2022-07-09 15:12:49,2022-07-09 15:16:29,219.016,118.23199999999974,1
22557,2022-07-09 15:14:33,2022-07-09 15:17:05,152.179,0,1
22596,2022-07-09 15:16:52,2022-07-09 15:17:33,40.25,0,0
22593,2022-07-09 15:16:49,2022-07-09 15:18:02,73.26,0,1
22595,2022-07-09 15:16:50,2022-07-09 15:18:01,71.311,0,1
22615,2022-07-09 15:19:36,2022-07-09 15:20:45,68.484,3.016,1
22687,2022-07-09 15:26:39,2022-07-09 15:27:28,49.276,0,1
22685,2022-07-09 15:26:37,2022-07-09 15:27:30,53.271,0,1
22696,2022-07-09 15:27:05,2022-07-09 15:28:06,61.149,0,1
22315,2022-07-09 14:54:42,2022-07-09 15:29:25,2082.863,769.2250000000466,1
22550,2022-07-09 15:14:07,2022-07-09 15:29:25,918.563,107.59999999999998,1
22719,2022-07-09 15:31:19,2022-07-09 15:32:12,53.22,0,0
22715,2022-07-09 15:31:10,2022-07-09 15:32:43,93.329,3.7359999999999993,1
22716,2022-07-09 15:31:11,2022-07-09 15:32:50,99.351,13.762000000000013,0
22721,2022-07-09 15:31:21,2022-07-09 15:35:43,262.277,183.704,1
22765,2022-07-09 15:39:59,2022-07-09 15:41:27,87.753,33.820000000000014,1
22772,2022-07-09 15:41:17,2022-07-09 15:41:19,1.967,0,0
22771,2022-07-09 15:41:17,2022-07-09 15:41:58,40.304,0,1
22795,2022-07-09 15:43:17,2022-07-09 15:43:47,30.018,0,1
22814,2022-07-09 15:45:00,2022-07-09 15:45:53,52.952,27.198000000000025,1
22802,2022-07-09 15:44:17,2022-07-09 15:46:39,141.886,92.86400000000008,1
22797,2022-07-09 15:43:37,2022-07-09 15:49:32,355.14,256.64400000000035,1
22888,2022-07-09 16:02:16,2022-07-09 16:06:37,260.768,119.67099999999992,1
22935,2022-07-09 16:07:12,2022-07-09 16:07:15,2.754,0,0
22934,2022-07-09 16:07:11,2022-07-09 16:07:33,22.018,0,1
22928,2022-07-09 16:06:38,2022-07-09 16:10:13,215.023,24.703000000000028,1
22950,2022-07-09 16:11:50,2022-07-09 16:11:55,4.522,0,0
22938,2022-07-09 16:07:42,2022-07-09 16:14:50,427.688,296.8059999999945,1
22939,2022-07-09 16:07:43,2022-07-09 16:14:49,425.393,133.41599999999963,1
22940,2022-07-09 16:07:44,2022-07-09 16:14:49,425.196,254.91300000000018,1
22970,2022-07-09 16:13:01,2022-07-09 16:14:43,102.629,0,0
22951,2022-07-09 16:11:53,2022-07-09 16:16:09,256.114,84.94100000000005,0
23009,2022-07-09 16:16:29,2022-07-09 16:17:07,38.273,0,1
23013,2022-07-09 16:17:15,2022-07-09 16:18:02,47.71,23.856000000000016,1
23014,2022-07-09 16:17:16,2022-07-09 16:18:02,46.399,7.668000000000003,1
22947,2022-07-09 16:10:22,2022-07-09 16:18:54,512.236,274.6709999999963,1
23061,2022-07-09 16:21:59,2022-07-09 16:22:46,47.448,0,1
23070,2022-07-09 16:22:43,2022-07-09 16:23:02,18.221,0,1
23068,2022-07-09 16:22:37,2022-07-09 16:25:13,156.369,0,1
23079,2022-07-09 16:24:08,2022-07-09 16:25:24,75.824,0,1
23094,2022-07-09 16:25:19,2022-07-09 16:25:31,12.389,0,0
23123,2022-07-09 16:27:32,2022-07-09 16:27:57,25.428,0,1
23098,2022-07-09 16:25:28,2022-07-09 16:29:40,252.243,152.56699999999967,1
22933,2022-07-09 16:07:07,2022-07-09 16:31:23,1456.015,784.5350000000849,1
23137,2022-07-09 16:30:55,2022-07-09 16:32:03,68.616,43.31900000000008,1
23148,2022-07-09 16:32:01,2022-07-09 16:32:42,41.615,0,1
23205,2022-07-09 16:37:16,2022-07-09 16:37:39,22.807,0,0
23096,2022-07-09 16:25:27,2022-07-09 16:39:23,836.574,423.03399999997566,0
23214,2022-07-09 16:39:15,2022-07-09 16:40:14,59.113,15.065000000000012,0
23269,2022-07-09 16:42:05,2022-07-09 16:42:51,46.338,0,1
23268,2022-07-09 16:42:02,2022-07-09 16:42:53,50.268,0,1
23217,2022-07-09 16:39:22,2022-07-09 16:43:02,219.216,4.521000000000002,1
23281,2022-07-09 16:43:06,2022-07-09 16:44:06,60.031,0,1
23259,2022-07-09 16:41:19,2022-07-09 16:45:19,239.665,161.7380000000003,1
23300,2022-07-09 16:44:20,2022-07-09 16:45:25,64.816,0,1
23302,2022-07-09 16:44:43,2022-07-09 16:45:34,51.307,13.828000000000008,1
23307,2022-07-09 16:45:10,2022-07-09 16:46:38,87.753,69.0080000000002,1
23394,2022-07-09 16:50:12,2022-07-09 16:51:38,86.443,6.814000000000005,0
23396,2022-07-09 16:50:15,2022-07-09 16:52:10,114.755,0,1
23422,2022-07-09 16:51:37,2022-07-09 16:53:56,139.34,0,1
23469,2022-07-09 16:53:31,2022-07-09 16:54:04,33.093,0,1
23427,2022-07-09 16:51:39,2022-07-09 16:54:53,193.656,17.886000000000013,1
23430,2022-07-09 16:51:42,2022-07-09 16:54:52,189.996,0,1
23369,2022-07-09 16:48:52,2022-07-09 16:55:20,387.317,183.38099999999991,1
23513,2022-07-09 16:57:28,2022-07-09 16:58:23,55.574,0.066,1
23528,2022-07-09 16:58:12,2022-07-09 16:58:21,8.781,0,0
23328,2022-07-09 16:46:28,2022-07-09 16:59:31,783.43,271.1589999999985,1
23059,2022-07-09 16:21:51,2022-07-09 16:59:41,2269.839,1443.4630000003756,0
23527,2022-07-09 16:58:11,2022-07-09 17:00:31,139.859,107.02399999999972,1
23550,2022-07-09 16:59:13,2022-07-09 17:01:49,155.979,0,1
23377,2022-07-09 16:49:16,2022-07-09 17:03:16,839.774,370.28599999999005,1
23060,2022-07-09 16:21:52,2022-07-09 17:06:53,2701.202,670.5970000000337,1
23641,2022-07-09 17:05:26,2022-07-09 17:06:52,85.454,47.53000000000002,1
23450,2022-07-09 16:52:51,2022-07-09 17:08:08,917.046,39.32800000000005,1
23645,2022-07-09 17:05:36,2022-07-09 17:08:01,144.316,39.46200000000001,0
23718,2022-07-09 17:12:06,2022-07-09 17:12:46,40.37,0,0
23700,2022-07-09 17:08:40,2022-07-09 17:13:17,276.629,394.7219999999811,1
23709,2022-07-09 17:10:58,2022-07-09 17:15:18,260.243,91.42700000000009,1
23474,2022-07-09 16:53:37,2022-07-09 17:16:01,1343.876,630.387000000023,1
23812,2022-07-09 17:19:10,2022-07-09 17:20:23,72.613,0,0
23818,2022-07-09 17:19:44,2022-07-09 17:21:45,121.838,6.356999999999999,1
23830,2022-07-09 17:22:24,2022-07-09 17:22:50,25.625,0,1
23835,2022-07-09 17:23:54,2022-07-09 17:24:08,13.828,0,0
23837,2022-07-09 17:24:00,2022-07-09 17:24:22,22.038,0,0
23799,2022-07-09 17:18:02,2022-07-09 17:26:52,529.667,467.94599999997786,1
23800,2022-07-09 17:18:03,2022-07-09 17:26:51,528.028,412.2279999999854,1
23832,2022-07-09 17:23:19,2022-07-09 17:27:07,227.352,209.13099999999952,1
23900,2022-07-09 17:27:53,2022-07-09 17:29:09,76.015,58.317000000000135,1
23836,2022-07-09 17:23:56,2022-07-09 17:30:55,419.036,0,0
23901,2022-07-09 17:27:56,2022-07-09 17:31:46,229.833,111.20199999999996,1
23902,2022-07-09 17:28:00,2022-07-09 17:31:47,227.332,0,1
23705,2022-07-09 17:09:55,2022-07-09 17:33:48,1433.338,1060.9570000001738,1
23991,2022-07-09 17:34:42,2022-07-09 17:34:46,3.407,0,0
23976,2022-07-09 17:33:20,2022-07-09 17:35:01,100.867,0,1
23998,2022-07-09 17:35:01,2022-07-09 17:35:06,4.977,0,0
24044,2022-07-09 17:38:05,2022-07-09 17:38:14,8.126,0,0
24034,2022-07-09 17:37:55,2022-07-09 17:38:45,49.677,0,0
24035,2022-07-09 17:37:56,2022-07-09 17:38:45,49.48,0,0
24046,2022-07-09 17:38:06,2022-07-09 17:39:02,55.968,0,1
24012,2022-07-09 17:36:02,2022-07-09 17:39:05,182.911,119.53499999999973,1
24095,2022-07-09 17:39:28,2022-07-09 17:39:55,26.875,0,0
24091,2022-07-09 17:39:24,2022-07-09 17:40:12,48.89,0,1
24117,2022-07-09 17:40:11,2022-07-09 17:40:34,23.002,0,0
24143,2022-07-09 17:41:04,2022-07-09 17:41:55,50.993,0,1
24103,2022-07-09 17:39:42,2022-07-09 17:42:17,154.99,12.714000000000016,1
24036,2022-07-09 17:37:56,2022-07-09 17:44:12,375.34,219.8740000000003,1
24096,2022-07-09 17:39:29,2022-07-09 17:46:45,436.604,122.70399999999964,1
24188,2022-07-09 17:42:53,2022-07-09 17:47:02,248.832,134.9909999999997,0
24190,2022-07-09 17:42:54,2022-07-09 17:49:50,415.356,395.43499999998716,0
23992,2022-07-09 17:34:42,2022-07-09 17:52:21,1058.275,570.2079999999887,0
23980,2022-07-09 17:33:32,2022-07-09 17:52:39,1146.748,1174.799000000215,1
24285,2022-07-09 17:49:10,2022-07-09 17:54:39,329.778,146.1469999999986,1
24482,2022-07-09 17:59:22,2022-07-09 18:00:06,43.712,0,0
24437,2022-07-09 17:57:29,2022-07-09 18:01:35,246.295,115.6069999999997,1
24539,2022-07-09 18:00:54,2022-07-09 18:01:34,40.437,4.262999999999998,1
24616,2022-07-09 18:02:30,2022-07-09 18:03:02,31.381,0,1
24621,2022-07-09 18:02:34,2022-07-09 18:02:59,25.421,0,0
24631,2022-07-09 18:02:54,2022-07-09 18:03:45,50.663,25.100000000000016,1
24652,2022-07-09 18:03:38,2022-07-09 18:06:56,197.064,130.22699999999864,1
24704,2022-07-09 18:08:53,2022-07-09 18:09:23,29.228,0,1
24176,2022-07-09 17:42:27,2022-07-09 18:13:00,1833.308,2046.7550000004549,0
24764,2022-07-09 18:12:58,2022-07-09 18:13:43,45.22,0,1
24798,2022-07-09 18:16:03,2022-07-09 18:16:59,56.229,0,1
24753,2022-07-09 18:12:20,2022-07-09 18:17:18,297.273,246.42999999999859,1
24780,2022-07-09 18:14:19,2022-07-09 18:20:06,347.008,147.83999999999844,1
24790,2022-07-09 18:15:24,2022-07-09 18:20:08,284.093,177.9989999999989,1
24791,2022-07-09 18:15:25,2022-07-09 18:20:06,281.021,133.03999999999908,0
24861,2022-07-09 18:21:14,2022-07-09 18:21:21,6.883,0,0
24724,2022-07-09 18:10:20,2022-07-09 18:22:28,728.123,327.84099999999535,0
24864,2022-07-09 18:21:40,2022-07-09 18:23:45,124.915,0,0
24773,2022-07-09 18:13:16,2022-07-09 18:24:36,680.129,404.8509999999914,1
24876,2022-07-09 18:22:15,2022-07-09 18:24:43,147.981,4.055,0
24879,2022-07-09 18:22:17,2022-07-09 18:24:51,153.75,0,1
24930,2022-07-09 18:25:13,2022-07-09 18:27:41,148.107,43.57800000000005,1
24957,2022-07-09 18:27:50,2022-07-09 18:28:59,68.156,46.840000000000025,0
24984,2022-07-09 18:30:48,2022-07-09 18:31:35,46.4,0,1
24973,2022-07-09 18:29:09,2022-07-09 18:31:40,151.519,0,0
24899,2022-07-09 18:23:47,2022-07-09 18:32:25,517.873,131.61199999999954,1
24897,2022-07-09 18:23:44,2022-07-09 18:32:26,521.34,231.16699999999975,1
24898,2022-07-09 18:23:47,2022-07-09 18:32:37,530.256,156.3929999999995,1
24958,2022-07-09 18:27:56,2022-07-09 18:32:44,287.964,132.05299999999949,1
24483,2022-07-09 17:59:24,2022-07-09 18:33:16,2031.55,1266.3260000002062,1
25017,2022-07-09 18:32:27,2022-07-09 18:33:33,66.127,41.81200000000007,0
25020,2022-07-09 18:32:29,2022-07-09 18:36:09,219.4,200.15499999999952,1
25048,2022-07-09 18:34:32,2022-07-09 18:36:36,124.125,44.113000000000056,1
25081,2022-07-09 18:36:24,2022-07-09 18:39:32,188.024,130.80999999999958,0
25110,2022-07-09 18:39:33,2022-07-09 18:41:58,145.36,4.653999999999997,0
25101,2022-07-09 18:38:53,2022-07-09 18:43:29,275.719,212.73799999999974,0
25102,2022-07-09 18:38:56,2022-07-09 18:45:00,363.679,21.705000000000023,1
25179,2022-07-09 18:44:41,2022-07-09 18:45:24,42.398,0,1
25140,2022-07-09 18:41:54,2022-07-09 18:46:23,269.34,0,1
25180,2022-07-09 18:44:54,2022-07-09 18:46:57,123.208,0,1
25224,2022-07-09 18:46:53,2022-07-09 18:47:25,32.505,0,1
25178,2022-07-09 18:44:20,2022-07-09 18:48:15,234.684,0,0
25194,2022-07-09 18:45:42,2022-07-09 18:48:26,163.972,0,1
25143,2022-07-09 18:41:57,2022-07-09 18:49:30,452.595,0,1
25257,2022-07-09 18:50:34,2022-07-09 18:51:03,29.098,7.453000000000003,1
25233,2022-07-09 18:47:33,2022-07-09 18:53:23,349.694,0,1
25243,2022-07-09 18:48:48,2022-07-09 18:54:32,343.547,46.669,1
25141,2022-07-09 18:41:56,2022-07-09 18:54:55,779.481,186.5869999999998,0
25107,2022-07-09 18:39:22,2022-07-09 18:55:22,960.232,815.1050000000697,1
25314,2022-07-09 18:55:34,2022-07-09 18:58:57,202.788,45.75000000000008,1
25315,2022-07-09 18:55:36,2022-07-09 18:58:58,202.249,80.94300000000004,1
25361,2022-07-09 18:59:45,2022-07-09 19:00:40,54.977,0,1
25339,2022-07-09 18:58:37,2022-07-09 19:00:47,130.09,0,1
25367,2022-07-09 19:00:00,2022-07-09 19:01:24,83.557,44.04100000000007,1
25422,2022-07-09 19:03:23,2022-07-09 19:04:08,44.04,0,1
25417,2022-07-09 19:03:01,2022-07-09 19:04:43,102.104,0,1
25433,2022-07-09 19:04:26,2022-07-09 19:04:41,15.412,0,1
25121,2022-07-09 18:40:30,2022-07-09 19:04:55,1465.449,893.4180000001207,1
