id,firstSeen,lastSeen,dwellTime,engagementTime,crossLine
28775,2022-07-03 13:18:23,2022-07-03 13:20:04,100.86,6.367000000000003,1
28777,2022-07-03 13:18:25,2022-07-03 13:20:04,98.699,40.23200000000003,1
28802,2022-07-03 13:22:45,2022-07-03 13:23:45,60.873,48.626000000000076,1
28803,2022-07-03 13:22:49,2022-07-03 13:23:46,57.205,22.14300000000003,1
28812,2022-07-03 13:24:18,2022-07-03 13:25:04,46.529,2.3120000000000003,1
28818,2022-07-03 13:24:57,2022-07-03 13:25:23,26.227,0,1
28814,2022-07-03 13:24:39,2022-07-03 13:25:27,47.704,37.75100000000006,1
28838,2022-07-03 13:27:43,2022-07-03 13:28:07,23.979,20.250000000000007,1
28841,2022-07-03 13:27:44,2022-07-03 13:28:08,23.395,19.931000000000026,1
28837,2022-07-03 13:27:36,2022-07-03 13:29:12,96.329,62.52000000000008,1
28870,2022-07-03 13:33:54,2022-07-03 13:35:15,80.683,64.56100000000002,1
28877,2022-07-03 13:34:19,2022-07-03 13:35:39,79.955,3.209999999999999,0
28892,2022-07-03 13:35:57,2022-07-03 13:38:35,157.883,91.49199999999976,1
28898,2022-07-03 13:38:43,2022-07-03 13:40:17,93.912,90.9049999999998,1
28917,2022-07-03 13:42:32,2022-07-03 13:44:06,94.56,10.430000000000009,1
28916,2022-07-03 13:42:31,2022-07-03 13:43:59,87.772,19.853,0
28937,2022-07-03 13:43:59,2022-07-03 13:44:12,13.096,8.390000000000002,1
28940,2022-07-03 13:44:13,2022-07-03 13:45:24,71.048,59.968,1
28968,2022-07-03 13:45:51,2022-07-03 13:47:07,76.218,27.13300000000001,1
28982,2022-07-03 13:47:45,2022-07-03 13:48:07,22.05,0,0
28955,2022-07-03 13:45:09,2022-07-03 13:48:32,202.831,19.123000000000022,1
28952,2022-07-03 13:45:07,2022-07-03 13:49:30,263.708,212.69499999999965,0
29005,2022-07-03 13:50:51,2022-07-03 13:51:55,64.167,6.027,0
29022,2022-07-03 13:53:12,2022-07-03 13:54:16,63.453,11.940000000000003,0
29059,2022-07-03 13:54:17,2022-07-03 13:55:02,44.683,36.830000000000005,1
28953,2022-07-03 13:45:07,2022-07-03 13:55:50,643.366,678.5720000000157,0
28880,2022-07-03 13:34:38,2022-07-03 13:58:12,1413.683,1657.185000000324,1
28909,2022-07-03 13:41:53,2022-07-03 13:58:49,1015.94,820.2430000000361,1
29148,2022-07-03 14:00:37,2022-07-03 14:01:43,65.862,32.090000000000025,0
28972,2022-07-03 13:46:26,2022-07-03 14:03:37,1031.153,443.709999999989,1
29158,2022-07-03 14:02:21,2022-07-03 14:03:45,83.823,0,1
29076,2022-07-03 13:55:46,2022-07-03 14:03:51,484.903,144.3879999999994,1
29064,2022-07-03 13:54:41,2022-07-03 14:04:43,602.162,295.67799999999625,1
28983,2022-07-03 13:47:46,2022-07-03 14:06:46,1139.397,470.1329999999854,0
29087,2022-07-03 13:57:42,2022-07-03 14:08:35,653.256,270.32499999999874,1
28978,2022-07-03 13:47:39,2022-07-03 14:08:42,1262.678,608.1410000000014,1
29256,2022-07-03 14:09:16,2022-07-03 14:09:34,18.024,0,1
29239,2022-07-03 14:08:29,2022-07-03 14:10:08,98.893,2.2950000000000004,1
29232,2022-07-03 14:08:15,2022-07-03 14:10:28,132.84,97.26899999999966,1
29272,2022-07-03 14:11:37,2022-07-03 14:12:34,56.951,0,1
29204,2022-07-03 14:04:32,2022-07-03 14:12:43,491.52,346.62399999999303,0
29322,2022-07-03 14:15:18,2022-07-03 14:16:10,52.154,20.11900000000001,1
29354,2022-07-03 14:16:04,2022-07-03 14:16:15,10.87,0,1
29323,2022-07-03 14:15:18,2022-07-03 14:16:11,52.694,0,0
29360,2022-07-03 14:16:11,2022-07-03 14:17:14,62.585,12.648000000000001,1
29384,2022-07-03 14:17:31,2022-07-03 14:18:16,44.501,0,1
29345,2022-07-03 14:15:43,2022-07-03 14:18:42,179.372,149.41999999999905,1
29245,2022-07-03 14:08:36,2022-07-03 14:20:18,702.523,255.79999999999902,1
28995,2022-07-03 13:49:37,2022-07-03 14:20:19,1841.885,1667.104000000382,0
29415,2022-07-03 14:19:57,2022-07-03 14:21:02,65.861,2.881999999999999,1
29438,2022-07-03 14:21:48,2022-07-03 14:23:55,127.394,102.4269999999996,1
29287,2022-07-03 14:12:44,2022-07-03 14:24:42,717.758,487.98299999998335,1
29268,2022-07-03 14:10:54,2022-07-03 14:25:13,858.837,371.26499999999385,0
29482,2022-07-03 14:26:02,2022-07-03 14:28:08,125.178,108.99599999999951,1
29501,2022-07-03 14:33:46,2022-07-03 14:34:25,39.395,1.3770000000000002,1
29517,2022-07-03 14:37:39,2022-07-03 14:38:12,33.423,2.04,0
29529,2022-07-03 14:38:46,2022-07-03 14:39:47,61.079,1.3110000000000002,1
29581,2022-07-03 14:48:00,2022-07-03 14:48:21,21.542,0,0
29574,2022-07-03 14:45:56,2022-07-03 14:48:34,157.806,14.812999999999999,1
29608,2022-07-03 14:50:01,2022-07-03 14:52:06,124.709,0,1
29578,2022-07-03 14:47:10,2022-07-03 14:52:16,305.796,184.48699999999985,1
29577,2022-07-03 14:47:09,2022-07-03 14:52:17,308.029,181.19499999999977,1
29629,2022-07-03 14:51:06,2022-07-03 14:52:12,66.531,1.6380000000000001,0
29631,2022-07-03 14:51:08,2022-07-03 14:52:21,72.471,13.391000000000005,1
29619,2022-07-03 14:50:43,2022-07-03 14:52:24,101.439,26.438000000000002,1
29579,2022-07-03 14:47:54,2022-07-03 14:52:38,283.383,222.30499999999998,0
29580,2022-07-03 14:47:57,2022-07-03 14:53:46,348.835,110.22499999999968,1
29569,2022-07-03 14:43:27,2022-07-03 14:53:48,621.216,567.4819999999961,0
29708,2022-07-03 14:52:46,2022-07-03 14:53:49,63.816,0,0
29639,2022-07-03 14:51:14,2022-07-03 14:54:05,170.782,57.486000000000026,0
29710,2022-07-03 14:52:52,2022-07-03 14:54:45,113.643,4.079999999999998,0
29637,2022-07-03 14:51:13,2022-07-03 14:59:17,483.383,54.36600000000007,1
29743,2022-07-03 14:55:37,2022-07-03 15:00:52,314.892,159.72499999999934,1
29789,2022-07-03 14:58:12,2022-07-03 15:00:51,159.262,37.02700000000006,1
29718,2022-07-03 14:53:37,2022-07-03 15:01:36,478.544,182.3339999999992,1
29803,2022-07-03 15:00:24,2022-07-03 15:01:38,74.376,16.069000000000006,1
29802,2022-07-03 15:00:23,2022-07-03 15:01:39,76.094,13.646000000000004,0
29871,2022-07-03 15:02:49,2022-07-03 15:03:48,58.526,4.122000000000001,1
29806,2022-07-03 15:00:35,2022-07-03 15:03:53,197.736,65.86600000000011,1
29621,2022-07-03 14:50:44,2022-07-03 15:03:55,790.677,96.70099999999968,1
29846,2022-07-03 15:02:05,2022-07-03 15:04:00,115.48,90.89899999999969,1
29849,2022-07-03 15:02:07,2022-07-03 15:04:08,120.727,12.869,1
29877,2022-07-03 15:03:01,2022-07-03 15:04:21,79.233,7.143999999999999,1
29878,2022-07-03 15:03:03,2022-07-03 15:04:20,76.414,23.588000000000008,1
29817,2022-07-03 15:00:49,2022-07-03 15:07:19,389.408,347.0219999999922,1
29935,2022-07-03 15:06:21,2022-07-03 15:07:40,79.76,26.27900000000004,1
29934,2022-07-03 15:06:20,2022-07-03 15:07:41,80.997,64.81900000000007,0
29956,2022-07-03 15:07:36,2022-07-03 15:08:34,58.212,36.12300000000006,1
29589,2022-07-03 14:48:59,2022-07-03 15:08:46,1187.127,779.8120000000366,0
29946,2022-07-03 15:07:12,2022-07-03 15:08:54,102.188,41.66400000000002,1
29928,2022-07-03 15:05:00,2022-07-03 15:09:54,294.59,181.9489999999993,1
29977,2022-07-03 15:09:27,2022-07-03 15:09:49,22.589,0,0
29943,2022-07-03 15:07:07,2022-07-03 15:09:54,167.052,39.06300000000007,0
29969,2022-07-03 15:08:34,2022-07-03 15:10:52,137.369,30.938000000000013,1
29974,2022-07-03 15:09:11,2022-07-03 15:11:28,136.437,53.81,1
29968,2022-07-03 15:08:34,2022-07-03 15:11:31,177.649,9.586000000000004,1
29978,2022-07-03 15:09:29,2022-07-03 15:11:35,126.282,5.519,1
29964,2022-07-03 15:08:24,2022-07-03 15:11:44,200.671,129.8899999999992,1
29958,2022-07-03 15:07:48,2022-07-03 15:11:48,239.927,69.915,1
29592,2022-07-03 14:49:07,2022-07-03 15:11:52,1365.221,763.6140000000307,1
29847,2022-07-03 15:02:06,2022-07-03 15:11:51,585.16,383.5599999999922,1
30020,2022-07-03 15:11:26,2022-07-03 15:12:33,67.884,7.480000000000003,1
30051,2022-07-03 15:16:12,2022-07-03 15:16:52,39.584,0,1
30043,2022-07-03 15:16:00,2022-07-03 15:18:05,124.64,104.90699999999958,0
30044,2022-07-03 15:16:01,2022-07-03 15:18:36,155.123,18.617000000000008,1
30071,2022-07-03 15:17:19,2022-07-03 15:18:39,80.35,13.703000000000003,0
30048,2022-07-03 15:16:05,2022-07-03 15:18:56,170.194,105.65099999999964,0
30101,2022-07-03 15:19:30,2022-07-03 15:19:42,12.706,0,1
30112,2022-07-03 15:20:19,2022-07-03 15:20:31,11.609,0.327,1
30133,2022-07-03 15:20:59,2022-07-03 15:21:09,9.875,0.5920000000000001,0
30135,2022-07-03 15:21:00,2022-07-03 15:22:03,62.906,18.99,0
30129,2022-07-03 15:20:55,2022-07-03 15:22:14,78.453,12.717000000000006,0
30131,2022-07-03 15:20:58,2022-07-03 15:22:54,116.578,9.677000000000003,1
30132,2022-07-03 15:20:58,2022-07-03 15:22:56,117.506,24.30400000000003,1
30072,2022-07-03 15:17:20,2022-07-03 15:23:06,345.435,235.9929999999998,1
30084,2022-07-03 15:18:32,2022-07-03 15:23:14,281.539,115.41699999999939,0
30032,2022-07-03 15:13:29,2022-07-03 15:25:21,711.708,628.5390000000068,1
30187,2022-07-03 15:24:56,2022-07-03 15:26:01,65.024,6.683000000000001,1
30199,2022-07-03 15:26:16,2022-07-03 15:27:16,60.357,5.504999999999998,0
30220,2022-07-03 15:27:46,2022-07-03 15:27:59,12.503,0,0
30188,2022-07-03 15:24:58,2022-07-03 15:28:41,222.682,6.610999999999998,1
30089,2022-07-03 15:18:38,2022-07-03 15:30:15,697.036,115.68399999999947,1
30222,2022-07-03 15:27:47,2022-07-03 15:30:18,150.469,6.165000000000003,1
30198,2022-07-03 15:26:13,2022-07-03 15:30:20,246.796,23.463000000000033,1
30233,2022-07-03 15:28:20,2022-07-03 15:30:27,126.415,34.264000000000046,1
30090,2022-07-03 15:18:44,2022-07-03 15:32:10,805.17,57.54700000000007,0
30259,2022-07-03 15:29:35,2022-07-03 15:35:16,341.704,40.87100000000005,0
29938,2022-07-03 15:07:00,2022-07-03 15:36:10,1749.553,1868.3640000004127,1
30293,2022-07-03 15:31:24,2022-07-03 15:39:14,469.438,437.95699999998834,1
30109,2022-07-03 15:20:11,2022-07-03 15:39:48,1176.984,630.4870000000091,1
30415,2022-07-03 15:38:05,2022-07-03 15:40:12,126.804,12.918000000000003,0
30201,2022-07-03 15:26:18,2022-07-03 15:40:47,868.8,887.014000000065,0
30477,2022-07-03 15:41:02,2022-07-03 15:41:39,37.476,0.972,1
30443,2022-07-03 15:39:21,2022-07-03 15:41:45,144.046,5.167,0
30701,2022-07-03 15:49:15,2022-07-03 15:49:40,25.68,0.518,1
30705,2022-07-03 15:49:16,2022-07-03 15:49:41,24.846,0,1
30671,2022-07-03 15:48:10,2022-07-03 15:49:53,103.02,57.79600000000013,0
30764,2022-07-03 15:54:06,2022-07-03 15:54:32,25.828,0,1
30802,2022-07-03 15:57:25,2022-07-03 15:58:08,42.907,33.69200000000006,1
30803,2022-07-03 15:57:27,2022-07-03 15:59:18,111.841,78.3909999999999,1
30875,2022-07-03 15:58:57,2022-07-03 15:59:56,58.611,1.0400000000000003,0
30933,2022-07-03 16:00:06,2022-07-03 16:00:36,29.756,13.892000000000008,1
30937,2022-07-03 16:00:10,2022-07-03 16:03:59,229.243,20.5,1
31035,2022-07-03 16:04:07,2022-07-03 16:04:53,46.529,34.94400000000002,1
31037,2022-07-03 16:04:08,2022-07-03 16:04:51,43.053,1.8349999999999997,1
31066,2022-07-03 16:05:15,2022-07-03 16:05:23,8.52,0,1
31056,2022-07-03 16:04:48,2022-07-03 16:05:35,46.32,0,1
31058,2022-07-03 16:04:50,2022-07-03 16:05:36,46.334,30.724000000000014,1
31062,2022-07-03 16:04:57,2022-07-03 16:06:01,63.516,30.357000000000003,1
31071,2022-07-03 16:05:37,2022-07-03 16:06:09,32.116,19.976000000000024,1
31102,2022-07-03 16:07:08,2022-07-03 16:08:39,91.419,6.416,1
30431,2022-07-03 15:47:25,2022-07-03 16:08:33,1267.928,77.06099999999992,0
31142,2022-07-03 16:08:49,2022-07-03 16:09:26,37.032,1.313,1
31084,2022-07-03 16:06:45,2022-07-03 16:09:27,161.796,10.277,1
31063,2022-07-03 16:05:08,2022-07-03 16:11:22,373.877,43.85900000000001,0
31192,2022-07-03 16:11:07,2022-07-03 16:11:49,42.351,0.53,1
31188,2022-07-03 16:10:55,2022-07-03 16:11:44,48.767,5.644,0
31223,2022-07-03 16:11:42,2022-07-03 16:11:58,15.859,0,1
31214,2022-07-03 16:11:33,2022-07-03 16:11:59,26.159,0,0
31182,2022-07-03 16:10:45,2022-07-03 16:12:33,108.134,72.52,1
31186,2022-07-03 16:10:54,2022-07-03 16:12:33,99.223,48.10400000000007,1
31243,2022-07-03 16:12:24,2022-07-03 16:13:34,70.058,0,0
31213,2022-07-03 16:11:32,2022-07-03 16:14:47,194.844,157.16599999999903,1
31293,2022-07-03 16:15:34,2022-07-03 16:16:23,48.966,28.013000000000023,1
31286,2022-07-03 16:15:20,2022-07-03 16:16:36,76.938,5.498000000000001,0
31288,2022-07-03 16:15:25,2022-07-03 16:17:22,117.187,0,1
31312,2022-07-03 16:17:13,2022-07-03 16:17:35,22.019,13.438000000000006,1
31313,2022-07-03 16:17:14,2022-07-03 16:17:36,21.955,2.881,1
31294,2022-07-03 16:15:37,2022-07-03 16:17:54,136.642,8.729,1
31346,2022-07-03 16:18:57,2022-07-03 16:19:17,19.991,4.260999999999999,0
31242,2022-07-03 16:12:23,2022-07-03 16:20:01,458.107,0,0
31285,2022-07-03 16:15:18,2022-07-03 16:20:35,317.328,238.73299999999912,1
30504,2022-07-03 15:47:25,2022-07-03 16:21:10,2024.608,516.0079999999833,0
31232,2022-07-03 16:11:57,2022-07-03 16:26:20,862.638,826.0250000000375,0
31532,2022-07-03 16:26:09,2022-07-03 16:26:34,25.097,0,1
31555,2022-07-03 16:27:08,2022-07-03 16:27:49,40.963,0,0
31569,2022-07-03 16:27:47,2022-07-03 16:27:55,7.148,0,0
31559,2022-07-03 16:27:23,2022-07-03 16:28:49,85.993,1.6840000000000002,1
31539,2022-07-03 16:26:28,2022-07-03 16:29:29,181.34,144.77499999999944,1
31428,2022-07-03 16:22:15,2022-07-03 16:30:33,498.07,531.8099999999903,1
31473,2022-07-03 16:23:07,2022-07-03 16:30:32,445.288,49.453000000000024,0
31658,2022-07-03 16:30:41,2022-07-03 16:31:51,69.944,24.783000000000023,1
31693,2022-07-03 16:32:11,2022-07-03 16:33:06,55.235,20.969000000000026,1
31694,2022-07-03 16:32:13,2022-07-03 16:33:06,52.833,12.467000000000004,0
31586,2022-07-03 16:28:21,2022-07-03 16:34:17,355.589,134.72099999999924,1
31611,2022-07-03 16:28:59,2022-07-03 16:34:18,319.081,12.847000000000008,1
31665,2022-07-03 16:31:14,2022-07-03 16:34:47,213.584,52.349000000000025,1
31730,2022-07-03 16:34:43,2022-07-03 16:34:47,3.152,0,0
31732,2022-07-03 16:34:44,2022-07-03 16:34:47,2.95,0.19,0
31729,2022-07-03 16:34:43,2022-07-03 16:35:02,18.818,9.697999999999999,1
31487,2022-07-03 16:23:48,2022-07-03 16:35:16,688.638,367.965999999993,1
31733,2022-07-03 16:34:45,2022-07-03 16:35:07,22.103,2.2339999999999995,0
31731,2022-07-03 16:34:44,2022-07-03 16:35:39,54.603,0,1
31735,2022-07-03 16:34:47,2022-07-03 16:37:53,185.2,262.6919999999987,1
31792,2022-07-03 16:38:16,2022-07-03 16:38:28,11.606,0,1
31789,2022-07-03 16:38:09,2022-07-03 16:38:55,46.407,0.33,1
31347,2022-07-03 16:19:00,2022-07-03 16:39:09,1209.327,962.0550000000707,1
31348,2022-07-03 16:19:00,2022-07-03 16:39:09,1208.665,759.6430000000325,1
31817,2022-07-03 16:39:16,2022-07-03 16:39:49,33.422,0,1
31818,2022-07-03 16:39:17,2022-07-03 16:39:49,32.658,0,1
31217,2022-07-03 16:11:34,2022-07-03 16:40:57,1762.535,1805.2820000003599,0
31848,2022-07-03 16:40:54,2022-07-03 16:42:14,80.606,10.949000000000002,0
31939,2022-07-03 16:45:09,2022-07-03 16:45:34,25.182,7.465000000000001,1
31552,2022-07-03 16:27:03,2022-07-03 16:45:43,1120.602,647.9940000000074,0
31553,2022-07-03 16:27:04,2022-07-03 16:46:04,1139.999,763.4140000000273,1
31945,2022-07-03 16:45:23,2022-07-03 16:46:18,54.931,45.36400000000001,0
31930,2022-07-03 16:44:46,2022-07-03 16:47:02,135.992,6.2530000000000046,1
31943,2022-07-03 16:45:22,2022-07-03 16:47:02,100.802,160.9649999999995,1
31890,2022-07-03 16:42:44,2022-07-03 16:47:15,271.383,243.24999999999946,1
31893,2022-07-03 16:42:48,2022-07-03 16:47:17,268.565,27.967000000000063,1
31995,2022-07-03 16:47:13,2022-07-03 16:47:14,0.865,0,0
31894,2022-07-03 16:42:48,2022-07-03 16:47:17,268.436,37.790000000000084,0
31946,2022-07-03 16:45:24,2022-07-03 16:47:24,120.261,137.24099999999936,1
31888,2022-07-03 16:42:43,2022-07-03 16:47:26,283.654,266.28499999999866,1
31580,2022-07-03 16:28:11,2022-07-03 16:48:03,1192.357,292.2269999999971,0
31949,2022-07-03 16:45:35,2022-07-03 16:48:46,191.031,132.7029999999995,0
31826,2022-07-03 16:39:40,2022-07-03 16:48:58,557.851,254.4339999999996,1
32038,2022-07-03 16:49:49,2022-07-03 16:50:31,41.816,13.492000000000028,1
31296,2022-07-03 16:15:47,2022-07-03 16:50:34,2086.931,1929.0690000004663,1
31927,2022-07-03 16:44:35,2022-07-03 16:51:10,395.834,89.67099999999998,0
32051,2022-07-03 16:50:28,2022-07-03 16:51:40,71.892,5.848,0
32058,2022-07-03 16:50:47,2022-07-03 16:54:10,203.358,195.95299999999935,1
32089,2022-07-03 16:53:31,2022-07-03 16:54:13,42.016,2.438,1
32094,2022-07-03 16:54:16,2022-07-03 16:54:58,42.004,44.16600000000004,1
31324,2022-07-03 16:18:09,2022-07-03 16:56:16,2287.711,2116.122000000469,1
32108,2022-07-03 16:56:17,2022-07-03 16:57:42,84.993,47.11200000000003,1
32126,2022-07-03 16:58:39,2022-07-03 17:02:07,207.443,47.781000000000006,0
32158,2022-07-03 17:03:08,2022-07-03 17:04:36,88.721,6.081000000000001,1
32159,2022-07-03 17:03:13,2022-07-03 17:05:39,146.402,13.842000000000013,1
32164,2022-07-03 17:05:29,2022-07-03 17:06:23,53.605,0.524,1
32165,2022-07-03 17:05:30,2022-07-03 17:06:23,53.471,0,1
32131,2022-07-03 16:59:03,2022-07-03 17:07:08,484.791,445.69499999998817,1
32132,2022-07-03 16:59:04,2022-07-03 17:07:09,484.381,444.7889999999877,1
32157,2022-07-03 17:02:52,2022-07-03 17:08:30,338.028,47.809000000000076,1
32158,2022-07-03 17:03:08,2022-07-03 17:04:36,88.721,6.081000000000001,1
32159,2022-07-03 17:03:13,2022-07-03 17:05:39,146.402,13.842000000000013,1
32164,2022-07-03 17:05:29,2022-07-03 17:06:23,53.605,0,1
32165,2022-07-03 17:05:30,2022-07-03 17:06:23,53.471,0,1
32157,2022-07-03 17:02:52,2022-07-03 17:08:30,338.028,42.13300000000006,1
32190,2022-07-03 17:08:50,2022-07-03 17:10:53,122.812,0.9260000000000002,0
32144,2022-07-03 17:00:37,2022-07-03 17:12:59,742.324,348.41499999999553,1
32145,2022-07-03 17:00:37,2022-07-03 17:13:00,743.165,291.57599999999815,1
32167,2022-07-03 17:06:47,2022-07-03 17:18:15,687.139,339.10299999999455,1
32242,2022-07-03 17:13:17,2022-07-03 17:18:15,297.672,190.77899999999917,1
32176,2022-07-03 17:07:16,2022-07-03 17:18:41,685.041,97.31699999999982,1
