id,firstSeen,lastSeen,dwellTime,engagementTime,crossLine
36975,2022-07-04 11:03:06,2022-07-04 11:04:38,92.668,49.212000000000046,1
36976,2022-07-04 11:03:07,2022-07-04 11:04:39,91.226,35.52300000000006,1
36965,2022-07-04 11:02:36,2022-07-04 11:07:34,297.727,279.45799999999707,1
37001,2022-07-04 11:06:25,2022-07-04 11:07:54,88.288,0,0
37062,2022-07-04 11:24:33,2022-07-04 11:27:39,186.902,0,1
37079,2022-07-04 11:26:28,2022-07-04 11:28:04,95.346,23.45400000000002,1
37039,2022-07-04 11:18:55,2022-07-04 11:31:53,777.964,289.4069999999967,1
37309,2022-07-04 11:32:40,2022-07-04 11:34:08,87.82,79.10399999999977,0
37554,2022-07-04 11:37:09,2022-07-04 11:37:53,44.163,0.529,1
37589,2022-07-04 11:38:39,2022-07-04 11:39:50,70.723,27.719000000000044,1
37615,2022-07-04 11:40:08,2022-07-04 11:41:26,78.38,34.284000000000056,0
37660,2022-07-04 11:44:43,2022-07-04 11:45:46,62.521,19.408999999999995,1
37624,2022-07-04 11:41:04,2022-07-04 11:46:35,331.424,111.12399999999951,1
37714,2022-07-04 11:52:29,2022-07-04 11:52:35,6.037,0,0
37734,2022-07-04 11:53:49,2022-07-04 11:53:57,7.208,0,0
37764,2022-07-04 11:58:56,2022-07-04 12:00:18,82.249,0.851,0
37738,2022-07-04 11:55:39,2022-07-04 12:00:34,294.327,196.35299999999904,1
37868,2022-07-04 12:03:30,2022-07-04 12:04:54,83.82,30.39800000000005,1
37791,2022-07-04 12:00:45,2022-07-04 12:05:17,271.911,52.8090000000001,1
37875,2022-07-04 12:05:11,2022-07-04 12:07:33,142.406,56.57000000000014,1
37776,2022-07-04 12:00:03,2022-07-04 12:08:23,499.834,665.6930000000126,1
37919,2022-07-04 12:14:05,2022-07-04 12:17:05,180.683,152.75599999999926,1
37733,2022-07-04 11:53:46,2022-07-04 12:19:41,1555.833,1045.1300000000867,1
37942,2022-07-04 12:18:01,2022-07-04 12:19:48,106.693,87.16999999999987,1
37957,2022-07-04 12:21:36,2022-07-04 12:22:51,75.095,69.80399999999992,1
37954,2022-07-04 12:21:02,2022-07-04 12:26:26,324.874,290.47399999999686,1
37980,2022-07-04 12:25:37,2022-07-04 12:26:37,60.427,12.52000000000001,1
37974,2022-07-04 12:23:58,2022-07-04 12:27:00,182.258,153.04099999999937,0
37984,2022-07-04 12:27:20,2022-07-04 12:30:55,214.564,200.02099999999928,0
